date,inventory_adjustment_id,product_id,item_name,sku,account,quantity,usage_unit,Description
2023-03-01,209792000609399065,209792000054204243,Bajji Chilli,FARMTHFINALCAT11,Inventory Asset,-7,1 Kg,Wastage
2023-03-01,209792000609399065,209792000054203856,Garlic Peeled,FARMTHFINALCAT62,Inventory Asset,-0.5,1 Kg,Wastage
2023-03-01,209792000609399065,209792000054204459,Chow Chow,FARMTHFINALCAT48,Inventory Asset,-0.5,1 Kg,Wastage
2023-03-01,209792000609399065,209792000054204495,Brinjal Small  - Purple Stripes (Varikatri ),FARMTHFINALCAT26,Inventory Asset,-0.7,1 Kg,Wastage
2023-03-01,209792000609399065,209792000054203496,Capsicum Green - Big,FARMTHFINALCAT32,Inventory Asset,-12,1 Kg,Wastage
2023-03-01,209792000609399065,209792000054203748,Cucumber Indian - Medium,FARMTHFINALCAT55,Inventory Asset,-2,1 Kg,Wastage
2023-03-01,209792000609399065,209792000054203523,Broccoli  - Big,FARMTHFINALCAT27,Inventory Asset,-1,1 Kg,Wastage
2023-03-01,209792000609399065,209792000054204351,Bok Choy  (Pok Choy ),FARMTHFINALCAT21,Inventory Asset,-3,1 Kg,Wastage
2023-03-01,209792000609399065,209792000054204144,Lettuce Iceberg,FARMTHFINALCAT74,Inventory Asset,-11,1 Kg,Wastage
2023-03-01,209792000609399065,209792000054204072,Lettuce Green,FARMTHFINALCAT73,Inventory Asset,-2,1 Kg,Wastage
2023-03-01,209792000609399065,209792000054204207,Lettuce Romaine,FARMTHFINALCAT76,Inventory Asset,-4,1 Kg,Wastage
2023-03-01,209792000609399065,209792000054203784,"Lemon (medium, spots, 20-30 pcs/kg)145",FARMTHFINALCAT5523,Inventory Asset,-9,1 Kg,Wastage
2023-03-01,209792000609399065,209792000054203739,"Cucumber Indian (Big, misshapes)",FARMTHFINALCAT54,Inventory Asset,-40,1 Kg,Wastage
2023-03-01,209792000609399065,209792000054204108,Capsicum Red - Big,FARMTHFINALCAT34,Inventory Asset,-2,1 Kg,Wastage
2023-03-01,209792000609399065,209792000054204126,Capsicum Yellow - Big,FARMTHFINALCAT36,Inventory Asset,-2,1 Kg,Wastage
2023-03-01,209792000609399065,209792000054203460,"Capsicum Green (Medium, misshapes, irregular size)x",FARMTHFINALCAT33,Inventory Asset,-4,1 Kg,Wastage
2023-03-01,209792000609399065,209792000054203550,Orange Nagpur,FARMTHFINALCAT85,Inventory Asset,-0.5,1 Kg,Wastage
2023-03-01,209792000609399065,209792000054204261,"Ridge Gourd (Farm, Misshape)",FARMTHFINALCAT100,Inventory Asset,-18,1 Kg,Wastage
2023-03-01,209792000609399065,209792000054203559,Tomato Hybrid,FARMTHFINALCAT106,Inventory Asset,-25,1 Kg,Wastage
2023-03-01,209792000609399065,209792000054204018,Bottle Gourd  (Lauki ) - Medium,FARMTHFINALCAT23,Inventory Asset,-15,1 Kg,Wastage
2023-03-01,209792000609399065,209792000054203667,Onion,FARMTHFINALCAT81,Inventory Asset,-4,1 Kg,Wastage
2023-03-01,209792000609399065,209792000054203820,Potato,FARMTHFINALCAT93,Inventory Asset,-6,1 Kg,Wastage
2023-03-01,209792000609399065,209792000054203955,Chilli Long Green,FARMTHFINALCAT45,Inventory Asset,-0.5,1 Kg,Wastage
2023-03-01,209792000609399065,209792000054204360,Asparagus,FARMTHFINALCAT6,Inventory Asset,-0.4,1 Kg,Wastage
2023-03-01,209792000609399065,209792000054204378,Cabbage Red,FARMTHFINALCAT31,Inventory Asset,-0.9,1 Kg,Wastage
2023-03-01,209792000609399065,209792000054204198,Ladies Finger - Okra/Bhindi,FARMTHFINALCAT67,Inventory Asset,-6,1 Kg,Wastage
2023-03-01,209792000609399065,209792000054204396,Cherry Tomato,FARMTHFINALCAT44,Inventory Asset,-0.5,1 Kg,Wastage
2023-03-01,209792000609399065,209792000054203487,Banana Robusta,FARMTHFINALCAT14,Inventory Asset,-13,1 Kg,Wastage
2023-03-01,209792000609399065,209792000056872281,Jackfruit,FARMTHEORYFINALCAT012395,Inventory Asset,-2,1 Kg,Wastage
2023-03-01,209792000609399065,209792000054203649,Watermelon Kiran,FARMTHFINALCAT108,Inventory Asset,-2.5,1 Pc (2.5-3.5kg/Pc),Wastage
2023-03-01,209792000609399065,209792000054203532,Orange Imported,FARMTHFINALCAT84,Inventory Asset,-0.2,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054204270,Sweet Potato,FARMTHFINALCAT104,Inventory Asset,-4,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054204117,Capsicum Red - Medium,FARMTHFINALCAT35,Inventory Asset,-5,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054204135,Capsicum Yellow - Medium,FARMTHFINALCAT37,Inventory Asset,-5,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054203460,"Capsicum Green (Medium, misshapes, irregular size)x",FARMTHFINALCAT33,Inventory Asset,-12,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054204279,Ridge Gourd,FARMTHFINALCAT99,Inventory Asset,-2,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054204261,"Ridge Gourd (Farm, Misshape)",FARMTHFINALCAT100,Inventory Asset,-7.5,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054203991,"Bottle Gourd  (Lauki) - Big, patches",FARMTHFINALCAT22,Inventory Asset,-5,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054204459,Chow Chow,FARMTHFINALCAT48,Inventory Asset,-10,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054204081,Beans Long  - Cowpea (Karamani ),FARMTHFINALCAT18,Inventory Asset,-3,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054204252,Brinjal Big  - Bottle Black (Bharta Baingan / Eggplant ),FARMTHFINALCAT24,Inventory Asset,-2,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054204000,Drumstick,FARMTHFINALCAT60,Inventory Asset,-0.3,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054204225,Pumpkin Red (Kadoo) (Pc),FARMTHFINALCAT95,Inventory Asset,-1.5,1 Pc (2.5-3 kg/Pc),Wastage
2023-03-02,209792000615139529,209792000054204450,Bitter Gourd  (Karela ),FARMTHFINALCAT20,Inventory Asset,-1,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054204180,Radish White,FARMTHFINALCAT97,Inventory Asset,-0.9,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054204306,Knol Khol,FARMTHFINALCAT66,Inventory Asset,-8,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054203586,Papaya Ripe,FARMTHFINALCAT88,Inventory Asset,-5,1 Pc (1.5-2 kg/Pc),Wastage
2023-03-02,209792000615139529,209792000054203847,Coconut,FARMTHFINALCAT50,Inventory Asset,-1,1 Pc,Wastage
2023-03-02,209792000615139529,209792000054203532,Orange Imported,FARMTHFINALCAT84,Inventory Asset,-0.1,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054203604,Pineapple,FARMTHFINALCAT91,Inventory Asset,-4,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054203505,Muskmelon,FARMTHFINALCAT80,Inventory Asset,-1.9,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054203550,Orange Nagpur,FARMTHFINALCAT85,Inventory Asset,-0.5,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054203469,Avocado  (Butter fruit ),FARMTHFINALCAT7,Inventory Asset,-0.5,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054203613,Pomegranate,FARMTHFINALCAT92,Inventory Asset,-0.3,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054203487,Banana Robusta,FARMTHFINALCAT14,Inventory Asset,-16,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054204144,Lettuce Iceberg,FARMTHFINALCAT74,Inventory Asset,-20,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054204153,Banana Raw,FARMTHFINALCAT13,Inventory Asset,-3,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054204072,Lettuce Green,FARMTHFINALCAT73,Inventory Asset,-2,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054204207,Lettuce Romaine,FARMTHFINALCAT76,Inventory Asset,-2.5,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054204099,Lettuce Red (Lollo Rosso Hydroponic),FARMTHFINALCAT75,Inventory Asset,-1.5,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054203496,Capsicum Green - Big,FARMTHFINALCAT32,Inventory Asset,-4,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054204351,Bok Choy  (Pok Choy ),FARMTHFINALCAT21,Inventory Asset,-3,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054203730,Zucchini Green - Medium,FARMTHFINALCAT111,Inventory Asset,-1,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054203523,Broccoli  - Big,FARMTHFINALCAT27,Inventory Asset,-2,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054204063,Zucchini Yellow - Medium,FARMTHFINALCAT113,Inventory Asset,-2,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054204333,Cucumber Sambar/Mangalore,FARMTHFINALCAT56,Inventory Asset,-7,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054204477,Rocket Lettuce - Arugula,FARMTHFINALCAT99370,Inventory Asset,-5.1,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054203559,Tomato Hybrid,FARMTHFINALCAT106,Inventory Asset,-6,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054203667,Onion,FARMTHFINALCAT81,Inventory Asset,-13,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054203820,Potato,FARMTHFINALCAT93,Inventory Asset,-9,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054204288,Baby Corn Peeled - Packet,FARMTHFINALCAT9,Inventory Asset,-0.2,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054204486,Lotus Stem (Kamal Kakdi),FARMTHFINALCAT19302,Inventory Asset,-0.45,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054203676,Strawberry (250gm/Pack),FARMTHFINALCAT81375,Inventory Asset,-0.2,1 Pack,Wastage
2023-03-02,209792000615139529,209792000054203838,curry leaves,FARMTHFINALCAT57,Inventory Asset,-2,Kg,Wastage
2023-03-02,209792000615139529,209792000054203577,Coriander Hybrid,FARMTHFINALCAT51,Inventory Asset,-21,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054203451,Palak,FARMTHFINALCAT4832,Inventory Asset,-14,1 Kg,Wastage
2023-03-02,209792000615139529,209792000054203748,Cucumber Indian - Medium,FARMTHFINALCAT55,Inventory Asset,-60,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054203739,"Cucumber Indian (Big, misshapes)",FARMTHFINALCAT54,Inventory Asset,-60,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054203784,"Lemon (medium, spots, 20-30 pcs/kg)145",FARMTHFINALCAT5523,Inventory Asset,-6,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054204261,"Ridge Gourd (Farm, Misshape)",FARMTHFINALCAT100,Inventory Asset,-24,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054203991,"Bottle Gourd  (Lauki) - Big, patches",FARMTHFINALCAT22,Inventory Asset,-24,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054203505,Muskmelon,FARMTHFINALCAT80,Inventory Asset,-2.5,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054203469,Avocado  (Butter fruit ),FARMTHFINALCAT7,Inventory Asset,-1,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054203613,Pomegranate,FARMTHFINALCAT92,Inventory Asset,-0.4,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054203550,Orange Nagpur,FARMTHFINALCAT85,Inventory Asset,-2,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054203532,Orange Imported,FARMTHFINALCAT84,Inventory Asset,-3,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054203487,Banana Robusta,FARMTHFINALCAT14,Inventory Asset,-6,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054203496,Capsicum Green - Big,FARMTHFINALCAT32,Inventory Asset,-3,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054204126,Capsicum Yellow - Big,FARMTHFINALCAT36,Inventory Asset,-6,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054204108,Capsicum Red - Big,FARMTHFINALCAT34,Inventory Asset,-6,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054204117,Capsicum Red - Medium,FARMTHFINALCAT35,Inventory Asset,-12,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054203712,"Zucchini Green - Big, misshape",FARMTHFINALCAT110,Inventory Asset,-20,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054203604,Pineapple,FARMTHFINALCAT91,Inventory Asset,-3,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054203568,Papaya Raw,FARMTHFINALCAT87,Inventory Asset,-1,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054203541,"Tomato Hybrid (Mix of medium, semi ripe 12-16 pcs/kg)",FARMTHFINALCAT107,Inventory Asset,-45,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054203586,Papaya Ripe,FARMTHFINALCAT88,Inventory Asset,-16,1 Pc (1.5-2 kg/Pc),Wastage
2023-03-03,209792000615139813,209792000054204207,Lettuce Romaine,FARMTHFINALCAT76,Inventory Asset,-4,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054204378,Cabbage Red,FARMTHFINALCAT31,Inventory Asset,-7.7,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054203523,Broccoli  - Big,FARMTHFINALCAT27,Inventory Asset,-3.5,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054204279,Ridge Gourd,FARMTHFINALCAT99,Inventory Asset,-20,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054203748,Cucumber Indian - Medium,FARMTHFINALCAT55,Inventory Asset,-1,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054203559,Tomato Hybrid,FARMTHFINALCAT106,Inventory Asset,-24,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054203793,Lemon Yellow,FARMTHFINALCAT71,Inventory Asset,-19,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054204027,Methi  (Fenugreek ),FARMTHFINALCAT77,Inventory Asset,-2,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054204450,Bitter Gourd  (Karela ),FARMTHFINALCAT20,Inventory Asset,-1,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054204315,Brinjal Long Green,FARMTHFINALCAT25,Inventory Asset,-1.5,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054204459,Chow Chow,FARMTHFINALCAT48,Inventory Asset,-1,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054204495,Brinjal Small  - Purple Stripes (Varikatri ),FARMTHFINALCAT26,Inventory Asset,-0.9,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054204252,Brinjal Big  - Bottle Black (Bharta Baingan / Eggplant ),FARMTHFINALCAT24,Inventory Asset,-19,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054204243,Bajji Chilli,FARMTHFINALCAT11,Inventory Asset,-5,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054204063,Zucchini Yellow - Medium,FARMTHFINALCAT113,Inventory Asset,-9,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054203892,Carrot Local,FARMTHFINALCAT38,Inventory Asset,-2,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054204333,Cucumber Sambar/Mangalore,FARMTHFINALCAT56,Inventory Asset,-4,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054203577,Coriander Hybrid,FARMTHFINALCAT51,Inventory Asset,-19,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054204144,Lettuce Iceberg,FARMTHFINALCAT74,Inventory Asset,-17,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054204351,Bok Choy  (Pok Choy ),FARMTHFINALCAT21,Inventory Asset,-6,1 Kg,Wastage
2023-03-03,209792000615139813,209792000054203460,"Capsicum Green (Medium, misshapes, irregular size)x",FARMTHFINALCAT33,Inventory Asset,-4,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054203604,Pineapple,FARMTHFINALCAT91,Inventory Asset,-10,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054203586,Papaya Ripe,FARMTHFINALCAT88,Inventory Asset,-10,1 Pc (1.5-2 kg/Pc),Wastage
2023-03-04,209792000623710408,209792000056872281,Jackfruit,FARMTHEORYFINALCAT012395,Inventory Asset,-1,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054203892,Carrot Local,FARMTHFINALCAT38,Inventory Asset,-6,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054204261,"Ridge Gourd (Farm, Misshape)",FARMTHFINALCAT100,Inventory Asset,-24,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054203802,Lemon Green ( Lime ),FARMTHFINALCAT70,Inventory Asset,-1,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054203784,"Lemon (medium, spots, 20-30 pcs/kg)145",FARMTHFINALCAT5523,Inventory Asset,-5,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054203739,"Cucumber Indian (Big, misshapes)",FARMTHFINALCAT54,Inventory Asset,-73,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054204315,Brinjal Long Green,FARMTHFINALCAT25,Inventory Asset,-7,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054203361,Snake Gourd (Kg),FARMTHFINALCAT0345223,Inventory Asset,-0.5,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054204225,Pumpkin Red (Kadoo) (Pc),FARMTHFINALCAT95,Inventory Asset,-1,1 Pc (2.5-3 kg/Pc),Wastage
2023-03-04,209792000623710408,209792000054204135,Capsicum Yellow - Medium,FARMTHFINALCAT37,Inventory Asset,-3,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054204117,Capsicum Red - Medium,FARMTHFINALCAT35,Inventory Asset,-2,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054203460,"Capsicum Green (Medium, misshapes, irregular size)x",FARMTHFINALCAT33,Inventory Asset,-11,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054204270,Sweet Potato,FARMTHFINALCAT104,Inventory Asset,-2,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054204018,Bottle Gourd  (Lauki ) - Medium,FARMTHFINALCAT23,Inventory Asset,-13,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054204207,Lettuce Romaine,FARMTHFINALCAT76,Inventory Asset,-5,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054204351,Bok Choy  (Pok Choy ),FARMTHFINALCAT21,Inventory Asset,-1,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054204144,Lettuce Iceberg,FARMTHFINALCAT74,Inventory Asset,-16,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054203757,Beans Haricot,FARMTHFINALCAT17,Inventory Asset,-1,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054204099,Lettuce Red (Lollo Rosso Hydroponic),FARMTHFINALCAT75,Inventory Asset,-1.5,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054204072,Lettuce Green,FARMTHFINALCAT73,Inventory Asset,-2,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054203919,Chinese Cabbage,FARMTHFINALCAT47,Inventory Asset,-4,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054204063,Zucchini Yellow - Medium,FARMTHFINALCAT113,Inventory Asset,-7,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054203730,Zucchini Green - Medium,FARMTHFINALCAT111,Inventory Asset,-6,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054204162,Cucumber English,FARMTHFINALCAT53,Inventory Asset,-3,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054204036,Mint Leaves (Pudhina ),FARMTHFINALCAT78,Inventory Asset,-9,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054203451,Palak,FARMTHFINALCAT4832,Inventory Asset,-21,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054204198,Ladies Finger - Okra/Bhindi,FARMTHFINALCAT67,Inventory Asset,-1.5,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054203577,Coriander Hybrid,FARMTHFINALCAT51,Inventory Asset,-15,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054204252,Brinjal Big  - Bottle Black (Bharta Baingan / Eggplant ),FARMTHFINALCAT24,Inventory Asset,-16,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054204333,Cucumber Sambar/Mangalore,FARMTHFINALCAT56,Inventory Asset,-13,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054203649,Watermelon Kiran,FARMTHFINALCAT108,Inventory Asset,-2.5,1 Pc (2.5-3.5kg/Pc),Wastage
2023-03-04,209792000623710408,209792000054203874,Ginger,FARMTHFINALCAT64,Inventory Asset,-6,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054203964,Chilli Small Spicy (Akash Chilli ),FARMTHFINALCAT46,Inventory Asset,-2,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054203559,Tomato Hybrid,FARMTHFINALCAT106,Inventory Asset,-45,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054203667,Onion,FARMTHFINALCAT81,Inventory Asset,-14,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054203820,Potato,FARMTHFINALCAT93,Inventory Asset,-19,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054204027,Methi  (Fenugreek ),FARMTHFINALCAT77,Inventory Asset,-0.7,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054203982,Gongura Soppu,FARMTHFINALCAT58,Inventory Asset,-2,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054204297,Amaranth Green,FARMTHFINALCAT1,Inventory Asset,-10,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054203838,curry leaves,FARMTHFINALCAT57,Inventory Asset,-2,Kg,Wastage
2023-03-04,209792000623710408,209792000054203523,Broccoli  - Big,FARMTHFINALCAT27,Inventory Asset,-30,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054204396,Cherry Tomato,FARMTHFINALCAT44,Inventory Asset,-4,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054204414,Parsley,FARMTHFINALCAT89,Inventory Asset,-0.9,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054203937,Cabbage Local - Big,FARMTHFINALCAT29,Inventory Asset,-9,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054204486,Lotus Stem (Kamal Kakdi),FARMTHFINALCAT19302,Inventory Asset,-0.4,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054203856,Garlic Peeled,FARMTHFINALCAT62,Inventory Asset,-1,1 Kg,Wastage
2023-03-04,209792000623710408,209792000054203640,Mushroom Button,FARMTHFINALCAT79,Inventory Asset,-9,1 Pc (180 - 200 g/Pc),Wastage
2023-03-05,209792000623710740,209792000054203748,Cucumber Indian - Medium,FARMTHFINALCAT55,Inventory Asset,-70,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054203505,Muskmelon,FARMTHFINALCAT80,Inventory Asset,-4,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054204495,Brinjal Small  - Purple Stripes (Varikatri ),FARMTHFINALCAT26,Inventory Asset,-3.5,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054203496,Capsicum Green - Big,FARMTHFINALCAT32,Inventory Asset,-3.1,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054203604,Pineapple,FARMTHFINALCAT91,Inventory Asset,-16,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054203487,Banana Robusta,FARMTHFINALCAT14,Inventory Asset,-5,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054204153,Banana Raw,FARMTHFINALCAT13,Inventory Asset,-1,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054203442,Apple,FARMTHFINALCAT4,Inventory Asset,-1,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054203532,Orange Imported,FARMTHFINALCAT84,Inventory Asset,-1.5,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054203469,Avocado  (Butter fruit ),FARMTHFINALCAT7,Inventory Asset,-3,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054204135,Capsicum Yellow - Medium,FARMTHFINALCAT37,Inventory Asset,-1,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054204117,Capsicum Red - Medium,FARMTHFINALCAT35,Inventory Asset,-10,1 Kg,Wastage
2023-03-05,209792000623710740,209792000443239013,Pumpkin Disco,FARMTHFINALCAT9511,Inventory Asset,-0.5,kg,Wastage
2023-03-05,209792000623710740,209792000054203892,Carrot Local,FARMTHFINALCAT38,Inventory Asset,-3,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054203568,Papaya Raw,FARMTHFINALCAT87,Inventory Asset,-1,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054204000,Drumstick,FARMTHFINALCAT60,Inventory Asset,-0.5,1 Kg,Wastage
2023-03-05,209792000623710740,209792000056872281,Jackfruit,FARMTHEORYFINALCAT012395,Inventory Asset,-2.7,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054204099,Lettuce Red (Lollo Rosso Hydroponic),FARMTHFINALCAT75,Inventory Asset,-3,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054204234,Pumpkin White (Ash Gourd) (Pc),FARMTHFINALCAT96,Inventory Asset,-4.3,1 Pc (2.5-3 kg/Pc),Wastage
2023-03-05,209792000623710740,209792000054204198,Ladies Finger - Okra/Bhindi,FARMTHFINALCAT67,Inventory Asset,-0.5,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054204261,"Ridge Gourd (Farm, Misshape)",FARMTHFINALCAT100,Inventory Asset,-5,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054204279,Ridge Gourd,FARMTHFINALCAT99,Inventory Asset,-1.5,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054204450,Bitter Gourd  (Karela ),FARMTHFINALCAT20,Inventory Asset,-0.8,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054204252,Brinjal Big  - Bottle Black (Bharta Baingan / Eggplant ),FARMTHFINALCAT24,Inventory Asset,-1,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054204018,Bottle Gourd  (Lauki ) - Medium,FARMTHFINALCAT23,Inventory Asset,-21,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054204333,Cucumber Sambar/Mangalore,FARMTHFINALCAT56,Inventory Asset,-2.5,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054204315,Brinjal Long Green,FARMTHFINALCAT25,Inventory Asset,-6,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054204243,Bajji Chilli,FARMTHFINALCAT11,Inventory Asset,-5,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054203523,Broccoli  - Big,FARMTHFINALCAT27,Inventory Asset,-2,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054203757,Beans Haricot,FARMTHFINALCAT17,Inventory Asset,-1,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054204378,Cabbage Red,FARMTHFINALCAT31,Inventory Asset,-1,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054203919,Chinese Cabbage,FARMTHFINALCAT47,Inventory Asset,-11,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054203856,Garlic Peeled,FARMTHFINALCAT62,Inventory Asset,-5,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054204270,Sweet Potato,FARMTHFINALCAT104,Inventory Asset,-3,1 Kg,Wastage
